of_list;of_round_list;rr_round_list;of_val_list;of_round_val_list;RMSE_val_list;RMSE_round_val_list;MAPE_val_list;MAPE_round_val_list;Var10
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
49.5275097583047;49.5275097583047;231857;50.3530559936631;50.3530559936631;10.0352434941722;10.0352434941722;0.371359002971463;0.371359002971463;69557
